order_id,buyer_id,total_amount,order_date,num_products,order_status,additional_data
913,364,0.0,2025-04-07 16:34:02.396683,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 7, 16, 34, 2, 396683)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 7, 16, 34, 2, 396683)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 11, 16, 34, 2, 396683)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 17, 16, 34, 2, 396683)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'UJ84WOLEP2WL', 'amount': 0.0}, 'shipping_address': 'Mike-Freudenberger-Platz 778\n96118 Northeim', 'delivery_notes': None, 'gift': True, 'expedited_shipping': False, 'shipping_cost': 12.58, 'tax': 36.26, 'promo_code': 'UD1KWVBE', 'promo_discount': 48.53}"
914,364,0.0,2025-03-03 16:34:02.396708,4,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 3, 16, 34, 2, 396708)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 3, 16, 34, 2, 396708)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 6, 16, 34, 2, 396708)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 8, 16, 34, 2, 396708)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'C7W08L8CEJEM', 'amount': 0.0}, 'shipping_address': '鹿児島県鎌ケ谷市花川戸15丁目10番1号', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 11.67, 'tax': 13.68, 'promo_code': None, 'promo_discount': 0}"
915,365,0.0,2024-10-25 16:34:02.396722,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 10, 25, 16, 34, 2, 396722)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 10, 26, 16, 34, 2, 396722)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 10, 29, 16, 34, 2, 396722)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 10, 31, 16, 34, 2, 396722)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'ZXKAMN2U99UG', 'amount': 0.0}, 'shipping_address': 'PSC 3834, Box 6105\nAPO AE 05098', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 10.53, 'tax': 23.48, 'promo_code': None, 'promo_discount': 0}"
916,366,0.0,2024-12-15 16:34:02.396739,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 12, 15, 16, 34, 2, 396739)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 12, 15, 16, 34, 2, 396739)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 12, 18, 16, 34, 2, 396739)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 12, 25, 16, 34, 2, 396739)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'FFOXXYKXXCVH', 'amount': 0.0}, 'shipping_address': '7558 Daniels Ranch\nPhilipberg, OK 49405', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 1.18, 'tax': 31.52, 'promo_code': None, 'promo_discount': 0}"
917,366,0.0,2024-06-02 16:34:02.396813,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 6, 2, 16, 34, 2, 396813)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 6, 4, 16, 34, 2, 396813)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 6, 8, 16, 34, 2, 396813)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 6, 9, 16, 34, 2, 396813)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'LJRHDBQSC8TL', 'amount': 0.0}, 'shipping_address': '219 Peggy Crest Apt. 416\nWilliamsbury, LA 13446', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 2.02, 'tax': 43.65, 'promo_code': None, 'promo_discount': 0}"
918,366,0.0,2024-07-25 16:34:02.396889,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 7, 25, 16, 34, 2, 396889)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 7, 25, 16, 34, 2, 396889)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 7, 26, 16, 34, 2, 396889)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 7, 29, 16, 34, 2, 396889)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'GJU5A22NT7L4', 'amount': 0.0}, 'shipping_address': '87975 Steven Hills\nPort Theresa, MS 38540', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 4.07, 'tax': 8.98, 'promo_code': None, 'promo_discount': 0}"
919,366,0.0,2025-01-12 16:34:02.396956,5,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 1, 12, 16, 34, 2, 396956)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 1, 13, 16, 34, 2, 396956)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 1, 17, 16, 34, 2, 396956)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 1, 19, 16, 34, 2, 396956)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'NQYEV7LFIBFW', 'amount': 0.0}, 'shipping_address': '陕西省华县清城潮州路F座 482918', 'delivery_notes': None, 'gift': True, 'expedited_shipping': False, 'shipping_cost': 5.91, 'tax': 17.34, 'promo_code': 'DFKWHX77', 'promo_discount': 39.81}"
920,366,0.0,2024-06-05 16:34:02.396983,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 6, 5, 16, 34, 2, 396983)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 6, 5, 16, 34, 2, 396983)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 6, 7, 16, 34, 2, 396983)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 6, 14, 16, 34, 2, 396983)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'SMW813OVXTQ9', 'amount': 0.0}, 'shipping_address': '奈良県鎌ケ谷市花川戸13丁目25番14号', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 12.85, 'tax': 3.18, 'promo_code': None, 'promo_discount': 36.01}"
921,367,0.0,2025-03-12 16:34:02.396998,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 12, 16, 34, 2, 396998)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 12, 16, 34, 2, 396998)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 15, 16, 34, 2, 396998)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 17, 16, 34, 2, 396998)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '0DI2C19ZV1AJ', 'amount': 0.0}, 'shipping_address': '29917 Aguilar Trace\nTamaraberg, CA 43756', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 13.24, 'tax': 20.89, 'promo_code': 'ZAQO2IBZ', 'promo_discount': 21.66}"
922,367,0.0,2025-02-12 16:34:02.397074,8,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 12, 16, 34, 2, 397074)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 14, 16, 34, 2, 397074)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 19, 16, 34, 2, 397074)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 2, 26, 16, 34, 2, 397074)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'D7I95JDT9YMB', 'amount': 0.0}, 'shipping_address': '391 Salazar Light\nPort Suzannemouth, UT 36260', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 7.33, 'tax': 36.74, 'promo_code': '6ENYU7X2', 'promo_discount': 45.99}"
923,367,0.0,2025-04-08 16:34:02.397152,10,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 8, 16, 34, 2, 397152)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 8, 16, 34, 2, 397152)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 10, 16, 34, 2, 397152)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 14, 16, 34, 2, 397152)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'VJBF6PCT7GBG', 'amount': 0.0}, 'shipping_address': 'rue Océane Leclerc\n77754 LecomteBourg', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 13.29, 'tax': 26.14, 'promo_code': None, 'promo_discount': 0}"
924,367,0.0,2025-02-23 16:34:02.397173,10,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 23, 16, 34, 2, 397173)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 24, 16, 34, 2, 397173)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 28, 16, 34, 2, 397173)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 7, 16, 34, 2, 397173)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'PD1AM7O5610J', 'amount': 0.0}, 'shipping_address': '84, rue Daniel\n24174 Benoit', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 5.35, 'tax': 35.56, 'promo_code': None, 'promo_discount': 0}"
925,367,0.0,2025-03-18 16:34:02.397193,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 18, 16, 34, 2, 397193)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 19, 16, 34, 2, 397193)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 21, 16, 34, 2, 397193)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 27, 16, 34, 2, 397193)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '8W3YYRLIGNRW', 'amount': 0.0}, 'shipping_address': '辽宁省建平县和平长春路e座 451193', 'delivery_notes': None, 'gift': True, 'expedited_shipping': False, 'shipping_cost': 0.69, 'tax': 12.53, 'promo_code': '0BJFLCLS', 'promo_discount': 0}"
926,367,0.0,2025-04-05 16:34:02.397219,5,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 5, 16, 34, 2, 397219)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 7, 16, 34, 2, 397219)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 11, 16, 34, 2, 397219)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 14, 16, 34, 2, 397219)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'OTDWT93U0OWP', 'amount': 0.0}, 'shipping_address': '8 Hamilton spring\nSmithfort\nRM87 3QT', 'delivery_notes': None, 'gift': True, 'expedited_shipping': False, 'shipping_cost': 12.24, 'tax': 46.93, 'promo_code': None, 'promo_discount': 0}"
927,368,0.0,2025-02-26 16:34:02.397276,4,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 26, 16, 34, 2, 397276)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 28, 16, 34, 2, 397276)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 1, 16, 34, 2, 397276)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 3, 16, 34, 2, 397276)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'Q56TUJRT2M70', 'amount': 0.0}, 'shipping_address': 'chemin Teixeira\n92855 Saint Joséphinedan', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 1.17, 'tax': 9.91, 'promo_code': None, 'promo_discount': 0}"
928,368,0.0,2025-03-16 16:34:02.397296,4,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 16, 16, 34, 2, 397296)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 16, 16, 34, 2, 397296)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 18, 16, 34, 2, 397296)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 22, 16, 34, 2, 397296)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'FTN7YS4IAWFW', 'amount': 0.0}, 'shipping_address': '北海道長生郡白子町一ツ橋32丁目12番3号 北上野クレスト712', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 7.62, 'tax': 23.04, 'promo_code': None, 'promo_discount': 0}"
929,368,0.0,2025-03-06 16:34:02.397316,10,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 6, 16, 34, 2, 397316)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 8, 16, 34, 2, 397316)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 11, 16, 34, 2, 397316)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 16, 16, 34, 2, 397316)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'LSVNYHDGFRZ9', 'amount': 0.0}, 'shipping_address': '9, rue Blanc\n19814 Fernandes-sur-Mer', 'delivery_notes': 'Fisch waschen drehen grün.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 14.44, 'tax': 29.71, 'promo_code': '5T2MA5QR', 'promo_discount': 40.47}"
930,368,0.0,2025-03-15 16:34:02.397347,9,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 15, 16, 34, 2, 397347)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 16, 16, 34, 2, 397347)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 20, 16, 34, 2, 397347)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 21, 16, 34, 2, 397347)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '9JHT82GQJITI', 'amount': 0.0}, 'shipping_address': '44528 Jesse Junction Apt. 807\nPort Sharon, MN 29897', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 5.14, 'tax': 31.45, 'promo_code': None, 'promo_discount': 0}"
931,368,0.0,2025-03-23 16:34:02.397415,7,Unfulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 23, 16, 34, 2, 397415)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 24, 16, 34, 2, 397415)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 26, 16, 34, 2, 397415)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'L1MXHK5K3HMJ', 'amount': 0.0}, 'shipping_address': 'Mentzelstr. 3\n82231 Rostock', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 7.79, 'tax': 20.3, 'promo_code': None, 'promo_discount': 0}"
932,368,0.0,2025-03-12 16:34:02.397437,6,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 12, 16, 34, 2, 397437)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 14, 16, 34, 2, 397437)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 16, 16, 34, 2, 397437)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 22, 16, 34, 2, 397437)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '0APKJQBUO6VK', 'amount': 0.0}, 'shipping_address': 'chemin de Petitjean\n33828 Saint Renédan', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 0.67, 'tax': 32.12, 'promo_code': 'Q12629C6', 'promo_discount': 0}"
933,368,0.0,2025-04-12 16:34:02.397457,1,Unfulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 12, 16, 34, 2, 397457)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 13, 16, 34, 2, 397457)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 17, 16, 34, 2, 397457)}], 'payment_info': {'method': 'Store Credit', 'transaction_id': '01V9DNOC3V29', 'amount': 0.0}, 'shipping_address': '883, boulevard Jeanne Antoine\n12334 Saint Guillaume', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 13.27, 'tax': 48.13, 'promo_code': None, 'promo_discount': 0}"
934,368,0.0,2025-03-02 16:34:02.397479,9,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 2, 16, 34, 2, 397479)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 4, 16, 34, 2, 397479)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 9, 16, 34, 2, 397479)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 14, 16, 34, 2, 397479)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'UJWURNTRHM9U', 'amount': 0.0}, 'shipping_address': '2 James keys\nWest Dennis\nPL6A 5DG', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 13.59, 'tax': 11.88, 'promo_code': None, 'promo_discount': 0}"
935,368,0.0,2025-03-06 16:34:02.397520,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 6, 16, 34, 2, 397520)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 7, 16, 34, 2, 397520)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 10, 16, 34, 2, 397520)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 13, 16, 34, 2, 397520)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'GCR67L29LNVU', 'amount': 0.0}, 'shipping_address': 'Vogtstraße 6/3\n29430 Ingolstadt', 'delivery_notes': 'Spielen uns springen Apfel warum Geburtstag sprechen.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 4.93, 'tax': 4.67, 'promo_code': None, 'promo_discount': 38.32}"
936,368,0.0,2025-02-20 16:34:02.397547,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 20, 16, 34, 2, 397547)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 22, 16, 34, 2, 397547)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 23, 16, 34, 2, 397547)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 1, 16, 34, 2, 397547)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': '4CXF6UZN4UJF', 'amount': 0.0}, 'shipping_address': '76, avenue de Chauvin\n20706 Greniernec', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 5.83, 'tax': 37.85, 'promo_code': None, 'promo_discount': 0}"
937,368,0.0,2025-03-24 16:34:02.397569,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 24, 16, 34, 2, 397569)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 24, 16, 34, 2, 397569)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 29, 16, 34, 2, 397569)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 31, 16, 34, 2, 397569)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '6A3RRFTNRIK4', 'amount': 0.0}, 'shipping_address': '614 Fox Unions\nNorth Russellborough, PR 67105', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 12.2, 'tax': 7.44, 'promo_code': 'R6VCBXZK', 'promo_discount': 0}"
938,368,0.0,2025-03-20 16:34:02.397646,7,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 20, 16, 34, 2, 397646)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 21, 16, 34, 2, 397646)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 22, 16, 34, 2, 397646)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 29, 16, 34, 2, 397646)}], 'payment_info': {'method': 'Store Credit', 'transaction_id': 'EFN6RU5DGVAH', 'amount': 0.0}, 'shipping_address': '香港特别行政区琳县朝阳兴安盟路l座 286339', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 6.46, 'tax': 2.41, 'promo_code': None, 'promo_discount': 0}"
939,368,0.0,2025-03-17 16:34:02.397675,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 17, 16, 34, 2, 397675)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 18, 16, 34, 2, 397675)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 19, 16, 34, 2, 397675)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 23, 16, 34, 2, 397675)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'IXTQP9CBKX1Z', 'amount': 0.0}, 'shipping_address': '54 Stone islands\nLukeborough\nE6F 0BY', 'delivery_notes': '普通のジャム屋根裏コンペ埋め込む。', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 12.75, 'tax': 48.18, 'promo_code': None, 'promo_discount': 0}"
940,368,0.0,2025-03-19 16:34:02.397725,5,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 19, 16, 34, 2, 397725)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 19, 16, 34, 2, 397725)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 22, 16, 34, 2, 397725)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 23, 16, 34, 2, 397725)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'QJJ9V176YM57', 'amount': 0.0}, 'shipping_address': 'Studio 3\nDerek flats\nHodgsonberg\nBT71 1WN', 'delivery_notes': 'Déchirer ça minute.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 12.65, 'tax': 25.91, 'promo_code': 'P423D5WQ', 'promo_discount': 0}"
941,368,0.0,2025-02-25 16:34:02.397771,5,Unfulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 25, 16, 34, 2, 397771)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 27, 16, 34, 2, 397771)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 2, 16, 34, 2, 397771)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'P6CC4O64SSB7', 'amount': 0.0}, 'shipping_address': 'Flat 4\nJulian valley\nNew Samantha\nL6 5TW', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 0.83, 'tax': 16.75, 'promo_code': None, 'promo_discount': 0}"
942,369,0.0,2025-03-30 16:34:02.397795,8,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 30, 16, 34, 2, 397795)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 31, 16, 34, 2, 397795)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 4, 16, 34, 2, 397795)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 8, 16, 34, 2, 397795)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'RVKCTX4D5RVU', 'amount': 0.0}, 'shipping_address': 'Zimmerallee 4\n71213 Amberg', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 11.06, 'tax': 3.16, 'promo_code': None, 'promo_discount': 0}"
943,369,0.0,2025-02-08 16:34:02.397825,9,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 8, 16, 34, 2, 397825)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 10, 16, 34, 2, 397825)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 15, 16, 34, 2, 397825)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 2, 22, 16, 34, 2, 397825)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'N9NP8P9YQBFK', 'amount': 0.0}, 'shipping_address': '335 Jayne plaza\nLake Lynda\nSW75 8JY', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 2.59, 'tax': 49.06, 'promo_code': None, 'promo_discount': 9.74}"
944,369,0.0,2025-03-18 16:34:02.397851,5,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 18, 16, 34, 2, 397851)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 20, 16, 34, 2, 397851)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 22, 16, 34, 2, 397851)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 23, 16, 34, 2, 397851)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'S22TPLWDFEIQ', 'amount': 0.0}, 'shipping_address': 'Huhnring 8\n96618 Hohenstein-Ernstthal', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 10.76, 'tax': 25.4, 'promo_code': None, 'promo_discount': 9.25}"
945,369,0.0,2025-03-13 16:34:02.397874,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 13, 16, 34, 2, 397874)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 13, 16, 34, 2, 397874)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 15, 16, 34, 2, 397874)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 21, 16, 34, 2, 397874)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '0OOVOV1B2LDQ', 'amount': 0.0}, 'shipping_address': '云南省哈尔滨市蓟州袁街Z座 599429', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 9.96, 'tax': 43.55, 'promo_code': 'CNPPTBPI', 'promo_discount': 9.44}"
946,369,0.0,2025-04-08 16:34:02.397913,7,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 8, 16, 34, 2, 397913)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 8, 16, 34, 2, 397913)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 12, 16, 34, 2, 397913)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 14, 16, 34, 2, 397913)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '75YCY7RMBBGC', 'amount': 0.0}, 'shipping_address': 'chemin Andrée Faivre\n01704 Saint MoniqueVille', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 11.59, 'tax': 33.95, 'promo_code': None, 'promo_discount': 0}"
