user_id,email,password,first_name,last_name,address,current_balance,is_seller,created_at,updated_at,additional_data
369,jessicaschultz@example.com,pbkdf2:sha256:600000$kVMC85zcAAyO0EXS$ff888c9bc5e1e8a18d6a18f68c2fbe52420ca2037808d53a0fe5c83e16d6a58f,Adélaïde,Süßebier,沖縄県横浜市保土ケ谷区松が谷37丁目15番2号,731.2,False,2023-08-25 16:33:11.504827,2023-09-09 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [19, 10, 1], 'price_sensitivity': 'high', 'review_likelihood': 'rarely'}, 'phone': '450-629-1681x54660', 'birth_date': '1988-09-21', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'system'}}"
370,shiguiying@example.org,pbkdf2:sha256:600000$xrhvB1VDAqPuJUdm$c1fb0afdae762e0b16b4788716e7b6ce1d1e602159d1967d6a1148dfa480c407,直人,Chauvet,富山県西多摩郡日の出町中三依24丁目19番16号 アーバン戸塚町248,110.63,False,2024-08-27 16:33:11.504827,2024-09-18 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [6, 0], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '13596244063', 'birth_date': '1997-07-06', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
371,karlhethur@example.com,pbkdf2:sha256:600000$1zrUpJpn5xQM8QxT$190db2962887c5745da6df5cf1e702311168a1ffe6a2557bd2fc17fb84f80d0f,里佳,杨,"531 Wood rest, Foxmouth, S7J 5PP",923.03,False,2023-06-28 16:33:11.504827,2023-07-14 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [11, 10, 14], 'price_sensitivity': 'high', 'review_likelihood': 'rarely'}, 'phone': '02 85 77 38 26', 'birth_date': '1971-09-19', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
372,welchanna@example.com,pbkdf2:sha256:600000$0BsnMZe0E1Ce6pZY$e83cd2c5eda66ccf5c5cf5706dc129053a8b1dc26702eeb5557d0dc31a9b0786,Jared,小林,"30, boulevard de Brun, 79460 Perret-sur-Legros",2138.34,False,2024-03-12 16:33:11.504827,2024-04-04 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [16, 12, 5], 'price_sensitivity': 'low', 'review_likelihood': 'rarely'}, 'phone': '001-548-373-6826x91163', 'birth_date': '1963-12-26', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'dark'}}"
373,joannewalton@example.com,pbkdf2:sha256:600000$6YVzia679OpMzjv5$459a9ff9b3bd4d1f5da8e1471f1dd395e650d1f3e66159761879befbd22668ba,Samantha,渡辺,"98, avenue de Jean, 51606 Renaultdan",186.63,False,2023-06-02 16:33:11.504827,2023-06-28 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [4, 9, 10], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '+44909 8790264', 'birth_date': '1980-07-17', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'light'}}"
374,lbegue@example.net,pbkdf2:sha256:600000$WZHhCtrd9D3AUVt7$937855009a6f8c6153a9389794c3a082da1d17fac0e23c92c2bf34c207c36d5f,Patrick,周,"Ellinor-Hauffer-Platz 996, 59329 Sömmerda",692.13,False,2025-04-06 16:33:11.504827,2025-04-24 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [1], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '(909)568-8327x532', 'birth_date': '1953-04-28', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
375,martinezlucas@example.net,pbkdf2:sha256:600000$vTziJu4CU7OQUD4z$70b9c83fa4b884cf6ab80e11fa355d4f08dca1e387476e357ddf738c46610ee4,Valerij,Richardson,"Paffrathweg 952, 71006 Kulmbach",260.63,False,2024-04-22 16:33:11.504827,2024-05-09 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [15], 'price_sensitivity': 'low', 'review_likelihood': 'rarely'}, 'phone': '(848)919-8077x04605', 'birth_date': '1997-11-17', 'preferences': {'newsletter': False, 'notifications': False, 'theme': 'dark'}}"
376,thomasjose@example.net,pbkdf2:sha256:600000$eoFWVjCQV0EE8I1w$80bf0933adc512acd297f53731d3a8946e80b228d32e9a55b3f70f4befafa9d3,Jennifer,Pasquier,辽宁省潮州市沈北新彭街T座 634547,85.07,False,2024-10-01 16:33:11.504827,2024-10-04 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [8, 16, 1], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '+49(0)9490 22840', 'birth_date': '2004-03-10', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
377,michele44@example.net,pbkdf2:sha256:600000$Ifk34UxwsOYh05TF$f981087653bf339b93854c77952b2f3e200117339fe6d45d2097dd9da6ed34f0,Kirsty,陈,河南省太原市牧野曾街L座 929045,774.27,False,2023-08-05 16:33:11.504827,2023-08-29 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [18], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '18086792529', 'birth_date': '1965-09-06', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
378,yasuhiro72@example.net,pbkdf2:sha256:600000$QzI51rlBaKw1b308$c807795d8f9328fe0374cd8ea9492847474427e4ecbd19c33ac979ea765959f1,Hanno,Kramer,"3433 Joshua Tunnel, Lake Jamesfort, NH 75134",277.11,False,2024-10-16 16:33:11.504827,2024-11-04 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [5], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '18908335061', 'birth_date': '1978-10-28', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
379,angela88@example.org,pbkdf2:sha256:600000$PxLncn51x25bf0Ga$17294336c05099e8ba5ace738e7638d26b098161e1d08b375dacd1a735007b5d,Sean,伊藤,"83, rue Raynaud, 34665 Robin",1583.25,False,2024-05-07 16:33:11.504827,2024-05-31 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'rare', 'favorite_categories': [13, 19], 'price_sensitivity': 'low', 'review_likelihood': 'sometimes'}, 'phone': '14712840333', 'birth_date': '1996-02-16', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
380,iyamada@example.org,pbkdf2:sha256:600000$i9N3ywhKluchKgTp$91827bd5b5a014e004fbd518297679477e30f040f7feac4af680f1059f00ff82,Sophie,王,"Willibert-Gumprich-Gasse 97, 90961 Soltau",25.88,False,2023-07-05 16:33:11.504827,2023-07-05 16:33:11.504827,"{'user_type': 'lapsed_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [0, 1], 'price_sensitivity': 'low', 'review_likelihood': 'sometimes'}, 'phone': '+4420 7496 0970', 'birth_date': '1995-08-23', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
381,adriane25@example.net,pbkdf2:sha256:600000$dbdisvB6EX3qjYKN$cad56e6c5a5c4030787cfc352449b815e9c6702e403fa5af9d142f6fe8fcecd5,Anja,Imbert,"55, boulevard de Gaudin, 39740 Marie-les-Bains",239.24,True,2024-04-17 16:33:11.504827,2024-04-21 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [8, 17, 16], 'price_sensitivity': 'medium', 'review_likelihood': 'never'}, 'phone': '+49(0)5877221641', 'birth_date': '1967-08-07', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
382,juanfan@example.org,pbkdf2:sha256:600000$ChSLJZNZi7aqN9Fz$85d3f28f98d0f0a70dd986bb039bdc21eb5a9c87af199e12c6295da36ba6d047,Mohammad,山本,福島県西多摩郡瑞穂町九段南40丁目7番19号 渡辺パーク362,760.84,False,2024-08-25 16:33:11.504827,2024-08-30 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [2, 18], 'price_sensitivity': 'medium', 'review_likelihood': 'never'}, 'phone': '028 9018 0258', 'birth_date': '1988-10-06', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'system'}}"
383,rgoto@example.org,pbkdf2:sha256:600000$g9JRAOZpcQ3KuBLF$e4b8f47796e705c1092e3e031690d8f2ae9090e9641c3a0db92f9a00aa1e73fa,Charlotte,Lemaître,"Studio 55C, Field lock, Baileyfurt, S5 7LA",3969.06,True,2024-07-06 16:33:11.504827,2024-07-19 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'rare', 'favorite_categories': [9, 1, 12], 'price_sensitivity': 'high', 'review_likelihood': 'always'}, 'phone': '14734450566', 'birth_date': '1982-04-09', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'light'}}"
384,tsubasashimizu@example.com,pbkdf2:sha256:600000$3DcvDdcbkj2mtLJk$195efd2190b8d316001724eea0e9e6caa9a831bdbc8f35abaefdb3036f05b2ae,Franck,Sanchez,"770, avenue de Menard, 35721 Mallet-sur-Lopez",193.69,False,2024-03-18 16:33:11.504827,2024-04-03 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [12], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '4543857417', 'birth_date': '1997-01-18', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
385,jgu@example.net,pbkdf2:sha256:600000$zqJsXWri0TxKDaWB$3236b797dfd3b31988704109b6308df940c39e90d4b685b3e04597ea1fe72e69,Henriette,Moore,"Römerstr. 0, 15573 Herzberg",180.4,False,2023-09-01 16:33:11.504827,2023-09-11 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [19, 18], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '+49(0) 755344902', 'birth_date': '1987-12-31', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
386,zkruschwitz@example.com,pbkdf2:sha256:600000$akrPWwBCqkAQpJqT$c744ee6fb9f004da42615c98bfb74c94d33a6ac7554d32fe312507b50ede74de,Marie,Durham,青森県日野市戸塚町3丁目17番11号 元浅草シャルム951,1106.92,False,2024-08-30 16:33:11.504827,2024-09-11 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [16, 13], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '13691818281', 'birth_date': '2007-01-26', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
387,katabriemer@example.net,pbkdf2:sha256:600000$zxOSjz9jMFZibus4$0863150c6500e64ad27b2b6fae94bf7002d93a60941132dcda015c25bec44387,Margret,Turpin,"Hans-Christian-Seip-Weg 7, 06940 Arnstadt",34.24,False,2023-09-13 16:33:11.504827,2023-09-15 16:33:11.504827,"{'user_type': 'lapsed_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [2], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '956.524.3958', 'birth_date': '2007-04-07', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
388,laurentleleu@example.org,pbkdf2:sha256:600000$Go8Kl81LD0wLnGQX$ac267d059524e6f991f4c21738c2d0b5b454faf3a210fd4ea84dcaa475a0f241,Mohammad,Spencer,岩手県小笠原村山中新田35丁目12番3号 パーク外神田334,991.14,False,2023-09-15 16:33:11.504827,2023-09-29 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [0, 9, 5], 'price_sensitivity': 'low', 'review_likelihood': 'rarely'}, 'phone': '0151 496 0433', 'birth_date': '1946-02-25', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'light'}}"
389,ylees@example.org,pbkdf2:sha256:600000$pIgL6oHxwV6GBn7v$9b2890a5342b18057b0d9dce356197b569ebe4b1ea25efbc1cb10e3716e22d09,Nurten,万,"76 Russell trail, Wrightville, G8 2HE",1164.55,False,2024-02-07 16:33:11.504827,2024-02-07 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [2, 3, 1], 'price_sensitivity': 'high', 'review_likelihood': 'rarely'}, 'phone': '(05563) 318574', 'birth_date': '1951-12-01', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'dark'}}"
390,albersraimund@example.com,pbkdf2:sha256:600000$iCL0TDQfP1gMv2s4$d0c4ac9ec049f7e7c96340212c4185e8a7f92eefccafaf8a77934482216eaf96,Viola,Gomez,"23, avenue de Georges, 03381 Lambert",775.32,False,2025-01-15 16:33:11.504827,2025-02-07 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [17], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '0909 879 0329', 'birth_date': '1953-01-01', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'system'}}"
391,junhashimoto@example.org,pbkdf2:sha256:600000$vbRjMp20970wn0Oi$1d8c3f8f878e49902747465ce8d688744e1ff48a349b9d16b21128e129f65f7a,Caitlyn,Taylor,四川省晨县南湖昆明路Y座 607346,810.27,False,2023-06-12 16:33:11.504827,2023-06-26 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [16, 1, 8], 'price_sensitivity': 'high', 'review_likelihood': 'often'}, 'phone': '0155050702', 'birth_date': '1947-06-17', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
392,umaeda@example.net,pbkdf2:sha256:600000$Ez5FjpzsqkIUsxRm$68e0017ceb449e9253ede173208fa9402ba95dd86dfaa88877b3712a0759018c,Charles,Smith,"Flat 1, Hall mall, Macdonaldtown, LN7 2PX",2239.35,False,2024-09-20 16:33:11.504827,2024-10-12 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [11, 3, 0], 'price_sensitivity': 'high', 'review_likelihood': 'rarely'}, 'phone': '+33 (0)6 87 93 23 82', 'birth_date': '1959-08-24', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
393,duanyan@example.com,pbkdf2:sha256:600000$zFpvoQOhCaDQ4mLs$05e6fac4b071cab7fc6bfb368b4c965a4007eec0bf687d007a7ac1e30a2887dd,Laetitia,Wright,"85, boulevard de Dijoux, 66691 Samson",1872.17,False,2023-09-26 16:33:11.504827,2023-09-26 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [14, 17, 0], 'price_sensitivity': 'high', 'review_likelihood': 'never'}, 'phone': '+44(0)1214960652', 'birth_date': '1994-05-29', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
394,ywelch@example.org,pbkdf2:sha256:600000$ASxS9gOdpkBUZBuU$a0d7993c49167abc7037a08d7f036e79b3443e3894847a9a01a533c1ac1956c1,Stephen,Thomson,"Flat 09E, Taylor field, Priceborough, PR48 1LW",833.37,True,2024-11-07 16:33:11.504827,2024-12-07 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'rare', 'favorite_categories': [8, 1, 19], 'price_sensitivity': 'low', 'review_likelihood': 'rarely'}, 'phone': '0344457871', 'birth_date': '2002-07-24', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
395,christophe56@example.net,pbkdf2:sha256:600000$zNv6Fw7S7zNM9gDB$804da7371da25c5622aad2ee39a1b28cc2bc2d09e8800f71b50ce471ab76d446,Tami,Green,"Eberthallee 4, 68182 Olpe",2419.09,True,2024-12-28 16:33:11.504827,2025-01-07 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [16, 7], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '0116 496 0303', 'birth_date': '1994-12-19', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
396,genevievelaporte@example.net,pbkdf2:sha256:600000$0wZj1LsIwnSZAxxc$88459f4636141b3b130a5902c46b7c8d3cad4b6c184a13fd385c8f7cf95c4a6c,Lauren,Gimenez,"Flat 12, Derek plains, Taylorview, S4 8SU",571.42,True,2023-09-14 16:33:11.504827,2023-10-04 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [4], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '02401484399', 'birth_date': '1948-04-28', 'preferences': {'newsletter': False, 'notifications': False, 'theme': 'dark'}}"
397,friedrichnette@example.org,pbkdf2:sha256:600000$3DxZPkzuThIpefZR$5f21524990b2978d9420b8934f81d37a5215682fd3bf9610a1d866aef4c3bd62,Deborah,Willis,"Boucseinplatz 2, 19237 Strasburg",126.54,False,2024-06-15 16:33:11.504827,2024-07-15 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [3, 5, 10], 'price_sensitivity': 'low', 'review_likelihood': 'often'}, 'phone': '0142184819', 'birth_date': '1960-02-04', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
398,hliu@example.net,pbkdf2:sha256:600000$hSsOCbn9kcEz2bRi$500d335a2962e9b0ffe5f43c4631d87ed63fcc8b419edb006bfab1db74549bdd,淑英,Bruce,湖北省海门县沙湾谢路o座 819953,98.6,False,2025-04-07 16:33:51.890198,2025-04-15 16:33:51.890198,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [3], 'price_sensitivity': 'high', 'review_likelihood': 'always'}, 'phone': '18260144485', 'birth_date': '1989-09-06', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
399,emile01@example.net,pbkdf2:sha256:600000$NsQmCPlU9M2k2GZf$deb48561a5ff762176ad0e47689f99ad8b887682eeda5eaa5a11551cea54b11e,Ingbert,佐々木,熊本県長生郡長南町南郷屋32丁目18番20号 港南コート091,521.89,False,2023-10-24 16:33:11.504827,2023-11-20 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [2, 15], 'price_sensitivity': 'high', 'review_likelihood': 'rarely'}, 'phone': '070-9113-5996', 'birth_date': '1993-03-05', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
400,mengyang@example.com,pbkdf2:sha256:600000$NcwkSMyezfLRoSMS$9098e16f1047c4721a185a842281d602ffc09e5459d952e70874884269108602,Christel,佐藤,"Caroline-Girschner-Gasse 1, 60745 Jena",704.21,False,2023-11-14 16:33:11.504827,2023-11-16 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [8], 'price_sensitivity': 'low', 'review_likelihood': 'often'}, 'phone': '+44(0)118 4960705', 'birth_date': '1991-11-14', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'dark'}}"
401,jing38@example.net,pbkdf2:sha256:600000$TOhQsbMmOSSYVEjC$b4c4bdf436271a4300d66a4ccd3e155f296180e58cb2fc7b0eae4a2a8a274670,凤英,赵,"6, boulevard Élise Rousset, 29424 Roussel",60.79,False,2025-04-14 16:33:52.188933,2025-04-26 16:33:52.188933,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [14, 7], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '13665972634', 'birth_date': '1977-04-30', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'system'}}"
402,susan75@example.org,pbkdf2:sha256:600000$l6r5NGv9aYjHV4eW$a41b16bd566b495dbde51fbf0785fe3d572d656eddd8932277fd9a5cf358e2f9,Brandon,Rodriguez,岡山県西多摩郡檜原村藤金36丁目18番6号 白金台ハイツ119,690.87,False,2024-10-01 16:33:11.504827,2024-10-18 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [1, 16, 3], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '15942585626', 'birth_date': '2001-10-18', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
403,xiuying91@example.com,pbkdf2:sha256:600000$M225m4DsLpnPI7AX$39e8f7f7322ac7715912fe7c4845a84c11c6e0193c7102a94105fc306e313991,Angela,Sanchez,"33 Eric mill, East James, EH0 7SX",374.1,False,2024-08-03 16:33:11.504827,2024-08-08 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [6], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '080-6289-6964', 'birth_date': '1998-07-08', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
404,aurore55@example.org,pbkdf2:sha256:600000$QHFLKXnXs4o7RET1$0068f12cd39ffc58b5715c889514e1fdc54bbcdc8dacce68db4ecf9ca6fd8db5,Élodie,Garnier,广西壮族自治区六盘水市东丽李街T座 874907,4004.29,False,2025-03-31 16:33:11.504827,2025-04-17 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'rare', 'favorite_categories': [14, 2], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '(06120) 878057', 'birth_date': '1954-05-11', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
405,cameron49@example.com,pbkdf2:sha256:600000$UowuJEqrh0PCNhrl$1a259dd69ff127544b42c09e8a787d2412c2672d66e267acad298841352c1aed,涛,唐,"Gesine-Metz-Ring 5, 98628 Altötting",916.45,False,2023-08-23 16:33:11.504827,2023-08-25 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [6, 14, 2], 'price_sensitivity': 'high', 'review_likelihood': 'rarely'}, 'phone': '070-5911-9186', 'birth_date': '1955-04-07', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
406,junyang@example.org,pbkdf2:sha256:600000$t6SN7tvRMrUIisQp$aa93653fa68bbfee83020ddc87f01e46ffe11faca01519ee92ef5b77e3b6a387,Robert,凌,贵州省西安县高明苏街l座 845264,253.8,False,2025-02-22 16:33:11.504827,2025-03-21 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [16, 5, 12], 'price_sensitivity': 'medium', 'review_likelihood': 'always'}, 'phone': '(346)633-5157', 'birth_date': '2004-02-18', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'light'}}"
407,okamotokazuya@example.net,pbkdf2:sha256:600000$1E6tHkZNJPXBSeO9$5a1e17e7e3b1fca04cb55d2c1a765c5b6d5e513b7e6ec0b54864f27273b94dac,Étienne,Winter,北海道新宿区芝公園20丁目1番19号,454.34,False,2023-04-22 16:33:11.504827,2023-05-11 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [9, 14], 'price_sensitivity': 'high', 'review_likelihood': 'often'}, 'phone': '090-1239-7283', 'birth_date': '1950-11-23', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
408,xiuyingpeng@example.net,pbkdf2:sha256:600000$WixDHYYSNpMyhY4m$3447459f5c07ca4bc807c4b67e2d352d6b97b53a50d4b2cf68f13e5203ab4d2f,Chloe,毛,"Flat 9, Shannon underpass, Port Graemeport, N2 1UH",58.89,False,2025-04-03 16:33:52.884256,2025-04-17 16:33:52.884256,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [19], 'price_sensitivity': 'low', 'review_likelihood': 'often'}, 'phone': '080-9578-6718', 'birth_date': '1967-04-27', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
409,patrick37@example.org,pbkdf2:sha256:600000$nuIHLsQjbO7tjSJe$7640532e2065bb2f1cbfc06bba165279f217a16c9f670c2408f2993475385158,Attila,Lopez,"Rädelstr. 8/3, 52734 Lobenstein",266.36,True,2024-04-10 16:33:11.504827,2024-04-11 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [19, 17], 'price_sensitivity': 'low', 'review_likelihood': 'often'}, 'phone': '0170715879', 'birth_date': '1965-02-10', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
410,kaete08@example.org,pbkdf2:sha256:600000$y97vXWD1D6nasJGF$a178f095478f083604ef7509e1ede36f637df962a384eb37594e3d3b9b41a436,Craig,Coste,广西壮族自治区六盘水市锡山张街V座 885031,122.6,False,2025-02-23 16:33:11.504827,2025-03-17 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [1], 'price_sensitivity': 'high', 'review_likelihood': 'never'}, 'phone': '+441174960513', 'birth_date': '1958-05-13', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
411,satoyasuhiro@example.org,pbkdf2:sha256:600000$PwGIEoDBlRbLqk1D$5706607d8ade7e09a093d3f00fbd0f382d5c43fd31de8ff321b5ada5b313a630,林,Thomas,"35 Thomas divide, New Aimee, WS6 3LS",907.78,False,2024-06-29 16:33:11.504827,2024-07-25 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [11, 1, 2], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '13466643749', 'birth_date': '1986-12-06', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
412,scheng@example.com,pbkdf2:sha256:600000$wmtZplXVPYwxiNFs$fc443ee07b357e0e4be31ce7a1aa1f8bb49d6b114383a7578de8fae496ef7511,Cheryl,刘,吉林省惠州市浔阳香港路I座 749411,650.85,True,2025-01-22 16:33:11.504827,2025-02-07 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [16, 13], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '+44(0)114 4960873', 'birth_date': '1979-07-24', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'system'}}"
413,hmendoza@example.org,pbkdf2:sha256:600000$TEjlLkFEKrL5inCO$334f338de964cfe8a411e7358db60609c253ee5621a4f749e845e5b5bd84e270,Marissa,Short,福建省洁县沙市东莞街U座 509025,3304.6,False,2025-01-07 16:33:11.504827,2025-01-25 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [9, 13, 10], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '(0131)4960730', 'birth_date': '1970-02-26', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
414,leanne13@example.org,pbkdf2:sha256:600000$xxOkrvzGnOPMNPg0$f310a6b7dd5d830b66c99ef80e3510e275cd21cdddd789d9bf42d60f273e36bf,想,Descamps,上海市波市梁平武汉路h座 368809,662.91,True,2023-11-17 16:33:11.504827,2023-12-12 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [7, 9, 6], 'price_sensitivity': 'high', 'review_likelihood': 'always'}, 'phone': '18955021306', 'birth_date': '1982-08-03', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
